log_id,staff_id,work_date,hours_worked
18457,8,2015-09-26,8.0
18458,9,2015-09-26,8.0
18459,10,2015-09-26,4.0
18460,11,2015-09-26,4.0
18461,12,2015-09-26,4.0
18462,13,2015-09-26,4.0
18463,1,2015-09-27,8.0
18464,2,2015-09-27,8.0
18465,3,2015-09-27,8.0
18466,4,2015-09-27,8.0
18467,5,2015-09-27,8.0
18468,6,2015-09-27,8.0
18469,7,2015-09-27,8.0
18470,8,2015-09-27,8.0
18471,9,2015-09-27,8.0
18472,10,2015-09-27,4.0
18473,11,2015-09-27,4.0
18474,12,2015-09-27,4.0
18475,13,2015-09-27,4.0
18476,1,2015-09-28,8.0
18477,2,2015-09-28,8.0
18478,3,2015-09-28,8.0
18479,4,2015-09-28,8.0
18480,5,2015-09-28,8.0
18481,6,2015-09-28,8.0
18482,7,2015-09-28,8.0
18483,8,2015-09-28,8.0
18484,9,2015-09-28,8.0
18485,10,2015-09-28,4.0
18486,11,2015-09-28,4.0
18487,12,2015-09-28,4.0
18488,13,2015-09-28,4.0
18489,1,2015-09-29,8.0
18490,2,2015-09-29,8.0
18491,3,2015-09-29,8.0
18492,4,2015-09-29,8.0
18493,5,2015-09-29,8.0
18494,6,2015-09-29,8.0
18495,7,2015-09-29,8.0
18496,8,2015-09-29,8.0
18497,9,2015-09-29,8.0
18498,10,2015-09-29,4.0
18499,11,2015-09-29,4.0
18500,12,2015-09-29,4.0
18501,13,2015-09-29,4.0
18502,1,2015-09-30,8.0
18503,2,2015-09-30,8.0
18504,3,2015-09-30,8.0
18505,4,2015-09-30,8.0
18506,5,2015-09-30,8.0
18507,6,2015-09-30,8.0
18508,7,2015-09-30,8.0
18509,8,2015-09-30,8.0
18510,9,2015-09-30,8.0
18511,10,2015-09-30,4.0
18512,11,2015-09-30,4.0
18513,12,2015-09-30,4.0
18514,13,2015-09-30,4.0
18515,1,2015-10-01,8.0
18516,2,2015-10-01,8.0
18517,3,2015-10-01,8.0
18518,4,2015-10-01,8.0
18519,5,2015-10-01,8.0
18520,6,2015-10-01,8.0
18521,7,2015-10-01,8.0
18522,8,2015-10-01,8.0
18523,9,2015-10-01,8.0
18524,10,2015-10-01,4.0
18525,11,2015-10-01,4.0
18526,12,2015-10-01,4.0
18527,13,2015-10-01,4.0
18528,1,2015-10-02,8.0
18529,2,2015-10-02,8.0
18530,3,2015-10-02,8.0
18531,4,2015-10-02,8.0
18532,5,2015-10-02,8.0
18533,6,2015-10-02,8.0
18534,7,2015-10-02,8.0
18535,8,2015-10-02,8.0
18536,9,2015-10-02,8.0
18537,10,2015-10-02,4.0
18538,11,2015-10-02,4.0
18539,12,2015-10-02,4.0
18540,13,2015-10-02,4.0
18541,1,2015-10-03,8.0
18542,2,2015-10-03,8.0
18543,3,2015-10-03,8.0
18544,4,2015-10-03,8.0
18545,5,2015-10-03,8.0
18546,6,2015-10-03,8.0
18547,7,2015-10-03,8.0
18548,8,2015-10-03,8.0
18549,9,2015-10-03,8.0
18550,10,2015-10-03,4.0
18551,11,2015-10-03,4.0
18552,12,2015-10-03,4.0
18553,13,2015-10-03,4.0
18554,1,2015-10-04,8.0
18555,2,2015-10-04,8.0
18556,3,2015-10-04,8.0
18557,4,2015-10-04,8.0
18558,5,2015-10-04,8.0
18559,6,2015-10-04,8.0
18560,7,2015-10-04,8.0
18561,8,2015-10-04,8.0
18562,9,2015-10-04,8.0
18563,10,2015-10-04,4.0
18564,11,2015-10-04,4.0
18565,12,2015-10-04,4.0
18566,13,2015-10-04,4.0
18567,1,2015-10-05,8.0
18568,2,2015-10-05,8.0
18569,3,2015-10-05,8.0
18570,4,2015-10-05,8.0
18571,5,2015-10-05,8.0
18572,6,2015-10-05,8.0
18573,7,2015-10-05,8.0
18574,8,2015-10-05,8.0
18575,9,2015-10-05,8.0
18576,10,2015-10-05,4.0
18577,11,2015-10-05,4.0
18578,12,2015-10-05,4.0
18579,13,2015-10-05,4.0
18580,1,2015-10-06,8.0
18581,2,2015-10-06,8.0
18582,3,2015-10-06,8.0
18583,4,2015-10-06,8.0
18584,5,2015-10-06,8.0
18585,6,2015-10-06,8.0
18586,7,2015-10-06,8.0
18587,8,2015-10-06,8.0
18588,9,2015-10-06,8.0
18589,10,2015-10-06,4.0
18590,11,2015-10-06,4.0
18591,12,2015-10-06,4.0
18592,13,2015-10-06,4.0
18593,1,2015-10-07,8.0
18594,2,2015-10-07,8.0
18595,3,2015-10-07,8.0
18596,4,2015-10-07,8.0
18597,5,2015-10-07,8.0
18598,6,2015-10-07,8.0
18599,7,2015-10-07,8.0
18600,8,2015-10-07,8.0
18601,9,2015-10-07,8.0
18602,10,2015-10-07,4.0
18603,11,2015-10-07,4.0
18604,12,2015-10-07,4.0
18605,13,2015-10-07,4.0
18606,1,2015-10-08,8.0
18607,2,2015-10-08,8.0
18608,3,2015-10-08,8.0
18609,4,2015-10-08,8.0
18610,5,2015-10-08,8.0
18611,6,2015-10-08,8.0
18612,7,2015-10-08,8.0
18613,8,2015-10-08,8.0
18614,9,2015-10-08,8.0
18615,10,2015-10-08,4.0
18616,11,2015-10-08,4.0
18617,12,2015-10-08,4.0
18618,13,2015-10-08,4.0
18619,1,2015-10-09,8.0
18620,2,2015-10-09,8.0
18621,3,2015-10-09,8.0
18622,4,2015-10-09,8.0
18623,5,2015-10-09,8.0
18624,6,2015-10-09,8.0
18625,7,2015-10-09,8.0
18626,8,2015-10-09,8.0
18627,9,2015-10-09,8.0
18628,10,2015-10-09,4.0
18629,11,2015-10-09,4.0
18630,12,2015-10-09,4.0
18631,13,2015-10-09,4.0
18632,1,2015-10-10,8.0
18633,2,2015-10-10,8.0
18634,3,2015-10-10,8.0
18635,4,2015-10-10,8.0
18636,5,2015-10-10,8.0
18637,6,2015-10-10,8.0
18638,7,2015-10-10,8.0
18639,8,2015-10-10,8.0
18640,9,2015-10-10,8.0
18641,10,2015-10-10,4.0
18642,11,2015-10-10,4.0
18643,12,2015-10-10,4.0
18644,13,2015-10-10,4.0
18645,1,2015-10-11,8.0
18646,2,2015-10-11,8.0
18647,3,2015-10-11,8.0
18648,4,2015-10-11,8.0
18649,5,2015-10-11,8.0
18650,6,2015-10-11,8.0
18651,7,2015-10-11,8.0
18652,8,2015-10-11,8.0
18653,9,2015-10-11,8.0
18654,10,2015-10-11,4.0
18655,11,2015-10-11,4.0
18656,12,2015-10-11,4.0
18657,13,2015-10-11,4.0
18658,1,2015-10-12,8.0
18659,2,2015-10-12,8.0
18660,3,2015-10-12,8.0
18661,4,2015-10-12,8.0
18662,5,2015-10-12,8.0
18663,6,2015-10-12,8.0
18664,7,2015-10-12,8.0
18665,8,2015-10-12,8.0
18666,9,2015-10-12,8.0
18667,10,2015-10-12,4.0
18668,11,2015-10-12,4.0
18669,12,2015-10-12,4.0
18670,13,2015-10-12,4.0
18671,1,2015-10-13,8.0
18672,2,2015-10-13,8.0
18673,3,2015-10-13,8.0
18674,4,2015-10-13,8.0
18675,5,2015-10-13,8.0
18676,6,2015-10-13,8.0
18677,7,2015-10-13,8.0
18678,8,2015-10-13,8.0
18679,9,2015-10-13,8.0
18680,10,2015-10-13,4.0
18681,11,2015-10-13,4.0
18682,12,2015-10-13,4.0
18683,13,2015-10-13,4.0
18684,1,2015-10-14,8.0
18685,2,2015-10-14,8.0
18686,3,2015-10-14,8.0
18687,4,2015-10-14,8.0
18688,5,2015-10-14,8.0
18689,6,2015-10-14,8.0
18690,7,2015-10-14,8.0
18691,8,2015-10-14,8.0
18692,9,2015-10-14,8.0
18693,10,2015-10-14,4.0
18694,11,2015-10-14,4.0
18695,12,2015-10-14,4.0
18696,13,2015-10-14,4.0
18697,1,2015-10-15,8.0
18698,2,2015-10-15,8.0
18699,3,2015-10-15,8.0
18700,4,2015-10-15,8.0
18701,5,2015-10-15,8.0
18702,6,2015-10-15,8.0
18703,7,2015-10-15,8.0
18704,8,2015-10-15,8.0
18705,9,2015-10-15,8.0
18706,10,2015-10-15,4.0
18707,11,2015-10-15,4.0
18708,12,2015-10-15,4.0
18709,13,2015-10-15,4.0
18710,1,2015-10-16,8.0
18711,2,2015-10-16,8.0
18712,3,2015-10-16,8.0
18713,4,2015-10-16,8.0
18714,5,2015-10-16,8.0
18715,6,2015-10-16,8.0
18716,7,2015-10-16,8.0
18717,8,2015-10-16,8.0
18718,9,2015-10-16,8.0
18719,10,2015-10-16,4.0
18720,11,2015-10-16,4.0
18721,12,2015-10-16,4.0
18722,13,2015-10-16,4.0
18723,1,2015-10-17,8.0
18724,2,2015-10-17,8.0
18725,3,2015-10-17,8.0
18726,4,2015-10-17,8.0
18727,5,2015-10-17,8.0
18728,6,2015-10-17,8.0
18729,7,2015-10-17,8.0
18730,8,2015-10-17,8.0
18731,9,2015-10-17,8.0
18732,10,2015-10-17,4.0
18733,11,2015-10-17,4.0
18734,12,2015-10-17,4.0
18735,13,2015-10-17,4.0
18736,1,2015-10-18,8.0
18737,2,2015-10-18,8.0
18738,3,2015-10-18,8.0
18739,4,2015-10-18,8.0
18740,5,2015-10-18,8.0
18741,6,2015-10-18,8.0
18742,7,2015-10-18,8.0
18743,8,2015-10-18,8.0
18744,9,2015-10-18,8.0
18745,10,2015-10-18,4.0
18746,11,2015-10-18,4.0
18747,12,2015-10-18,4.0
18748,13,2015-10-18,4.0
18749,1,2015-10-19,8.0
18750,2,2015-10-19,8.0
18751,3,2015-10-19,8.0
18752,4,2015-10-19,8.0
18753,5,2015-10-19,8.0
18754,6,2015-10-19,8.0
18755,7,2015-10-19,8.0
18756,8,2015-10-19,8.0
18757,9,2015-10-19,8.0
18758,10,2015-10-19,4.0
18759,11,2015-10-19,4.0
18760,12,2015-10-19,4.0
18761,13,2015-10-19,4.0
18762,1,2015-10-20,8.0
18763,2,2015-10-20,8.0
18764,3,2015-10-20,8.0
18765,4,2015-10-20,8.0
18766,5,2015-10-20,8.0
18767,6,2015-10-20,8.0
18768,7,2015-10-20,8.0
18769,8,2015-10-20,8.0
18770,9,2015-10-20,8.0
18771,10,2015-10-20,4.0
18772,11,2015-10-20,4.0
18773,12,2015-10-20,4.0
18774,13,2015-10-20,4.0
18775,1,2015-10-21,8.0
18776,2,2015-10-21,8.0
18777,3,2015-10-21,8.0
18778,4,2015-10-21,8.0
18779,5,2015-10-21,8.0
18780,6,2015-10-21,8.0
18781,7,2015-10-21,8.0
18782,8,2015-10-21,8.0
18783,9,2015-10-21,8.0
18784,10,2015-10-21,4.0
18785,11,2015-10-21,4.0
18786,12,2015-10-21,4.0
18787,13,2015-10-21,4.0
18788,1,2015-10-22,8.0
18789,2,2015-10-22,8.0
18790,3,2015-10-22,8.0
18791,4,2015-10-22,8.0
18792,5,2015-10-22,8.0
18793,6,2015-10-22,8.0
18794,7,2015-10-22,8.0
18795,8,2015-10-22,8.0
18796,9,2015-10-22,8.0
18797,10,2015-10-22,4.0
18798,11,2015-10-22,4.0
18799,12,2015-10-22,4.0
18800,13,2015-10-22,4.0
18801,1,2015-10-23,8.0
18802,2,2015-10-23,8.0
18803,3,2015-10-23,8.0
18804,4,2015-10-23,8.0
18805,5,2015-10-23,8.0
18806,6,2015-10-23,8.0
18807,7,2015-10-23,8.0
18808,8,2015-10-23,8.0
18809,9,2015-10-23,8.0
18810,10,2015-10-23,4.0
18811,11,2015-10-23,4.0
18812,12,2015-10-23,4.0
18813,13,2015-10-23,4.0
18814,1,2015-10-24,8.0
18815,2,2015-10-24,8.0
18816,3,2015-10-24,8.0
18817,4,2015-10-24,8.0
18818,5,2015-10-24,8.0
18819,6,2015-10-24,8.0
18820,7,2015-10-24,8.0
18821,8,2015-10-24,8.0
18822,9,2015-10-24,8.0
18823,10,2015-10-24,4.0
18824,11,2015-10-24,4.0
18825,12,2015-10-24,4.0
18826,13,2015-10-24,4.0
18827,1,2015-10-25,8.0
18828,2,2015-10-25,8.0
18829,3,2015-10-25,8.0
18830,4,2015-10-25,8.0
18831,5,2015-10-25,8.0
18832,6,2015-10-25,8.0
18833,7,2015-10-25,8.0
18834,8,2015-10-25,8.0
18835,9,2015-10-25,8.0
18836,10,2015-10-25,4.0
18837,11,2015-10-25,4.0
18838,12,2015-10-25,4.0
18839,13,2015-10-25,4.0
18840,1,2015-10-26,8.0
18841,2,2015-10-26,8.0
18842,3,2015-10-26,8.0
18843,4,2015-10-26,8.0
18844,5,2015-10-26,8.0
18845,6,2015-10-26,8.0
18846,7,2015-10-26,8.0
18847,8,2015-10-26,8.0
18848,9,2015-10-26,8.0
18849,10,2015-10-26,4.0
18850,11,2015-10-26,4.0
18851,12,2015-10-26,4.0
18852,13,2015-10-26,4.0
18853,1,2015-10-27,8.0
18854,2,2015-10-27,8.0
18855,3,2015-10-27,8.0
18856,4,2015-10-27,8.0
18857,5,2015-10-27,8.0
18858,6,2015-10-27,8.0
18859,7,2015-10-27,8.0
18860,8,2015-10-27,8.0
18861,9,2015-10-27,8.0
18862,10,2015-10-27,4.0
18863,11,2015-10-27,4.0
18864,12,2015-10-27,4.0
18865,13,2015-10-27,4.0
18866,1,2015-10-28,8.0
18867,2,2015-10-28,8.0
18868,3,2015-10-28,8.0
18869,4,2015-10-28,8.0
18870,5,2015-10-28,8.0
18871,6,2015-10-28,8.0
18872,7,2015-10-28,8.0
18873,8,2015-10-28,8.0
18874,9,2015-10-28,8.0
18875,10,2015-10-28,4.0
18876,11,2015-10-28,4.0
18877,12,2015-10-28,4.0
18878,13,2015-10-28,4.0
18879,1,2015-10-29,8.0
18880,2,2015-10-29,8.0
18881,3,2015-10-29,8.0
18882,4,2015-10-29,8.0
18883,5,2015-10-29,8.0
18884,6,2015-10-29,8.0
18885,7,2015-10-29,8.0
18886,8,2015-10-29,8.0
18887,9,2015-10-29,8.0
18888,10,2015-10-29,4.0
18889,11,2015-10-29,4.0
18890,12,2015-10-29,4.0
18891,13,2015-10-29,4.0
18892,1,2015-10-30,8.0
18893,2,2015-10-30,8.0
18894,3,2015-10-30,8.0
18895,4,2015-10-30,8.0
18896,5,2015-10-30,8.0
18897,6,2015-10-30,8.0
18898,7,2015-10-30,8.0
18899,8,2015-10-30,8.0
18900,9,2015-10-30,8.0
18901,10,2015-10-30,4.0
18902,11,2015-10-30,4.0
18903,12,2015-10-30,4.0
18904,13,2015-10-30,4.0
18905,1,2015-10-31,8.0
18906,2,2015-10-31,8.0
18907,3,2015-10-31,8.0
18908,4,2015-10-31,8.0
18909,5,2015-10-31,8.0
18910,6,2015-10-31,8.0
18911,7,2015-10-31,8.0
18912,8,2015-10-31,8.0
18913,9,2015-10-31,8.0
18914,10,2015-10-31,4.0
18915,11,2015-10-31,4.0
18916,12,2015-10-31,4.0
18917,13,2015-10-31,4.0
18918,1,2015-11-01,8.0
18919,2,2015-11-01,8.0
18920,3,2015-11-01,8.0
18921,4,2015-11-01,8.0
18922,5,2015-11-01,8.0
18923,6,2015-11-01,8.0
18924,7,2015-11-01,8.0
18925,8,2015-11-01,8.0
18926,9,2015-11-01,8.0
18927,10,2015-11-01,4.0
18928,11,2015-11-01,4.0
18929,12,2015-11-01,4.0
18930,13,2015-11-01,4.0
18931,1,2015-11-02,8.0
18932,2,2015-11-02,8.0
18933,3,2015-11-02,8.0
18934,4,2015-11-02,8.0
18935,5,2015-11-02,8.0
18936,6,2015-11-02,8.0
18937,7,2015-11-02,8.0
18938,8,2015-11-02,8.0
18939,9,2015-11-02,8.0
18940,10,2015-11-02,4.0
18941,11,2015-11-02,4.0
18942,12,2015-11-02,4.0
18943,13,2015-11-02,4.0
18944,1,2015-11-03,8.0
18945,2,2015-11-03,8.0
18946,3,2015-11-03,8.0
18947,4,2015-11-03,8.0
18948,5,2015-11-03,8.0
18949,6,2015-11-03,8.0
18950,7,2015-11-03,8.0
18951,8,2015-11-03,8.0
18952,9,2015-11-03,8.0
18953,10,2015-11-03,4.0
18954,11,2015-11-03,4.0
18955,12,2015-11-03,4.0
18956,13,2015-11-03,4.0
18957,1,2015-11-04,8.0
18958,2,2015-11-04,8.0
18959,3,2015-11-04,8.0
18960,4,2015-11-04,8.0
18961,5,2015-11-04,8.0
18962,6,2015-11-04,8.0
18963,7,2015-11-04,8.0
18964,8,2015-11-04,8.0
18965,9,2015-11-04,8.0
18966,10,2015-11-04,4.0
18967,11,2015-11-04,4.0
18968,12,2015-11-04,4.0
18969,13,2015-11-04,4.0
18970,1,2015-11-05,8.0
18971,2,2015-11-05,8.0
18972,3,2015-11-05,8.0
18973,4,2015-11-05,8.0
18974,5,2015-11-05,8.0
18975,6,2015-11-05,8.0
18976,7,2015-11-05,8.0
18977,8,2015-11-05,8.0
18978,9,2015-11-05,8.0
18979,10,2015-11-05,4.0
18980,11,2015-11-05,4.0
18981,12,2015-11-05,4.0
18982,13,2015-11-05,4.0
18983,1,2015-11-06,8.0
18984,2,2015-11-06,8.0
18985,3,2015-11-06,8.0
18986,4,2015-11-06,8.0
18987,5,2015-11-06,8.0
18988,6,2015-11-06,8.0
18989,7,2015-11-06,8.0
18990,8,2015-11-06,8.0
18991,9,2015-11-06,8.0
18992,10,2015-11-06,4.0
18993,11,2015-11-06,4.0
18994,12,2015-11-06,4.0
18995,13,2015-11-06,4.0
18996,1,2015-11-07,8.0
18997,2,2015-11-07,8.0
18998,3,2015-11-07,8.0
18999,4,2015-11-07,8.0
19000,5,2015-11-07,8.0
19001,6,2015-11-07,8.0
19002,7,2015-11-07,8.0
19003,8,2015-11-07,8.0
19004,9,2015-11-07,8.0
19005,10,2015-11-07,4.0
19006,11,2015-11-07,4.0
19007,12,2015-11-07,4.0
19008,13,2015-11-07,4.0
19009,1,2015-11-08,8.0
19010,2,2015-11-08,8.0
19011,3,2015-11-08,8.0
19012,4,2015-11-08,8.0
19013,5,2015-11-08,8.0
19014,6,2015-11-08,8.0
19015,7,2015-11-08,8.0
19016,8,2015-11-08,8.0
19017,9,2015-11-08,8.0
19018,10,2015-11-08,4.0
19019,11,2015-11-08,4.0
19020,12,2015-11-08,4.0
19021,13,2015-11-08,4.0
19022,1,2015-11-09,8.0
19023,2,2015-11-09,8.0
19024,3,2015-11-09,8.0
19025,4,2015-11-09,8.0
19026,5,2015-11-09,8.0
19027,6,2015-11-09,8.0
19028,7,2015-11-09,8.0
19029,8,2015-11-09,8.0
19030,9,2015-11-09,8.0
19031,10,2015-11-09,4.0
19032,11,2015-11-09,4.0
19033,12,2015-11-09,4.0
19034,13,2015-11-09,4.0
19035,1,2015-11-10,8.0
19036,2,2015-11-10,8.0
19037,3,2015-11-10,8.0
19038,4,2015-11-10,8.0
19039,5,2015-11-10,8.0
19040,6,2015-11-10,8.0
19041,7,2015-11-10,8.0
19042,8,2015-11-10,8.0
19043,9,2015-11-10,8.0
19044,10,2015-11-10,4.0
19045,11,2015-11-10,4.0
19046,12,2015-11-10,4.0
19047,13,2015-11-10,4.0
19048,1,2015-11-11,8.0
19049,2,2015-11-11,8.0
19050,3,2015-11-11,8.0
19051,4,2015-11-11,8.0
19052,5,2015-11-11,8.0
19053,6,2015-11-11,8.0
19054,7,2015-11-11,8.0
19055,8,2015-11-11,8.0
19056,9,2015-11-11,8.0
19057,10,2015-11-11,4.0
19058,11,2015-11-11,4.0
19059,12,2015-11-11,4.0
19060,13,2015-11-11,4.0
19061,1,2015-11-12,8.0
19062,2,2015-11-12,8.0
19063,3,2015-11-12,8.0
19064,4,2015-11-12,8.0
19065,5,2015-11-12,8.0
19066,6,2015-11-12,8.0
19067,7,2015-11-12,8.0
19068,8,2015-11-12,8.0
19069,9,2015-11-12,8.0
19070,10,2015-11-12,4.0
19071,11,2015-11-12,4.0
19072,12,2015-11-12,4.0
19073,13,2015-11-12,4.0
19074,1,2015-11-13,8.0
19075,2,2015-11-13,8.0
19076,3,2015-11-13,8.0
19077,4,2015-11-13,8.0
19078,5,2015-11-13,8.0
19079,6,2015-11-13,8.0
19080,7,2015-11-13,8.0
19081,8,2015-11-13,8.0
19082,9,2015-11-13,8.0
19083,10,2015-11-13,4.0
19084,11,2015-11-13,4.0
19085,12,2015-11-13,4.0
19086,13,2015-11-13,4.0
19087,1,2015-11-14,8.0
19088,2,2015-11-14,8.0
19089,3,2015-11-14,8.0
19090,4,2015-11-14,8.0
19091,5,2015-11-14,8.0
19092,6,2015-11-14,8.0
19093,7,2015-11-14,8.0
19094,8,2015-11-14,8.0
19095,9,2015-11-14,8.0
19096,10,2015-11-14,4.0
19097,11,2015-11-14,4.0
19098,12,2015-11-14,4.0
19099,13,2015-11-14,4.0
19100,1,2015-11-15,8.0
19101,2,2015-11-15,8.0
19102,3,2015-11-15,8.0
19103,4,2015-11-15,8.0
19104,5,2015-11-15,8.0
19105,6,2015-11-15,8.0
19106,7,2015-11-15,8.0
19107,8,2015-11-15,8.0
19108,9,2015-11-15,8.0
19109,10,2015-11-15,4.0
19110,11,2015-11-15,4.0
19111,12,2015-11-15,4.0
19112,13,2015-11-15,4.0
19113,1,2015-11-16,8.0
19114,2,2015-11-16,8.0
19115,3,2015-11-16,8.0
19116,4,2015-11-16,8.0
19117,5,2015-11-16,8.0
19118,6,2015-11-16,8.0
19119,7,2015-11-16,8.0
19120,8,2015-11-16,8.0
19121,9,2015-11-16,8.0
19122,10,2015-11-16,4.0
19123,11,2015-11-16,4.0
19124,12,2015-11-16,4.0
19125,13,2015-11-16,4.0
19126,1,2015-11-17,8.0
19127,2,2015-11-17,8.0
19128,3,2015-11-17,8.0
19129,4,2015-11-17,8.0
19130,5,2015-11-17,8.0
19131,6,2015-11-17,8.0
19132,7,2015-11-17,8.0
19133,8,2015-11-17,8.0
19134,9,2015-11-17,8.0
19135,10,2015-11-17,4.0
19136,11,2015-11-17,4.0
19137,12,2015-11-17,4.0
19138,13,2015-11-17,4.0
19139,1,2015-11-18,8.0
19140,2,2015-11-18,8.0
19141,3,2015-11-18,8.0
19142,4,2015-11-18,8.0
19143,5,2015-11-18,8.0
19144,6,2015-11-18,8.0
19145,7,2015-11-18,8.0
19146,8,2015-11-18,8.0
19147,9,2015-11-18,8.0
19148,10,2015-11-18,4.0
19149,11,2015-11-18,4.0
19150,12,2015-11-18,4.0
19151,13,2015-11-18,4.0
19152,1,2015-11-19,8.0
19153,2,2015-11-19,8.0
19154,3,2015-11-19,8.0
19155,4,2015-11-19,8.0
19156,5,2015-11-19,8.0
19157,6,2015-11-19,8.0
19158,7,2015-11-19,8.0
19159,8,2015-11-19,8.0
19160,9,2015-11-19,8.0
19161,10,2015-11-19,4.0
19162,11,2015-11-19,4.0
19163,12,2015-11-19,4.0
19164,13,2015-11-19,4.0
19165,1,2015-11-20,8.0
19166,2,2015-11-20,8.0
19167,3,2015-11-20,8.0
19168,4,2015-11-20,8.0
19169,5,2015-11-20,8.0
19170,6,2015-11-20,8.0
19171,7,2015-11-20,8.0
19172,8,2015-11-20,8.0
19173,9,2015-11-20,8.0
19174,10,2015-11-20,4.0
19175,11,2015-11-20,4.0
19176,12,2015-11-20,4.0
19177,13,2015-11-20,4.0
19178,1,2015-11-21,8.0
19179,2,2015-11-21,8.0
19180,3,2015-11-21,8.0
19181,4,2015-11-21,8.0
19182,5,2015-11-21,8.0
19183,6,2015-11-21,8.0
19184,7,2015-11-21,8.0
19185,8,2015-11-21,8.0
19186,9,2015-11-21,8.0
19187,10,2015-11-21,4.0
19188,11,2015-11-21,4.0
19189,12,2015-11-21,4.0
19190,13,2015-11-21,4.0
19191,1,2015-11-22,8.0
19192,2,2015-11-22,8.0
19193,3,2015-11-22,8.0
19194,4,2015-11-22,8.0
19195,5,2015-11-22,8.0
19196,6,2015-11-22,8.0
19197,7,2015-11-22,8.0
19198,8,2015-11-22,8.0
19199,9,2015-11-22,8.0
19200,10,2015-11-22,4.0
19201,11,2015-11-22,4.0
19202,12,2015-11-22,4.0
19203,13,2015-11-22,4.0
19204,1,2015-11-23,8.0
19205,2,2015-11-23,8.0
19206,3,2015-11-23,8.0
19207,4,2015-11-23,8.0
19208,5,2015-11-23,8.0
19209,6,2015-11-23,8.0
19210,7,2015-11-23,8.0
19211,8,2015-11-23,8.0
19212,9,2015-11-23,8.0
19213,10,2015-11-23,4.0
19214,11,2015-11-23,4.0
19215,12,2015-11-23,4.0
19216,13,2015-11-23,4.0
19217,1,2015-11-24,8.0
19218,2,2015-11-24,8.0
19219,3,2015-11-24,8.0
19220,4,2015-11-24,8.0
19221,5,2015-11-24,8.0
19222,6,2015-11-24,8.0
19223,7,2015-11-24,8.0
19224,8,2015-11-24,8.0
19225,9,2015-11-24,8.0
19226,10,2015-11-24,4.0
19227,11,2015-11-24,4.0
19228,12,2015-11-24,4.0
19229,13,2015-11-24,4.0
19230,1,2015-11-25,8.0
19231,2,2015-11-25,8.0
19232,3,2015-11-25,8.0
19233,4,2015-11-25,8.0
19234,5,2015-11-25,8.0
19235,6,2015-11-25,8.0
19236,7,2015-11-25,8.0
19237,8,2015-11-25,8.0
19238,9,2015-11-25,8.0
19239,10,2015-11-25,4.0
19240,11,2015-11-25,4.0
19241,12,2015-11-25,4.0
19242,13,2015-11-25,4.0
19243,1,2015-11-26,8.0
19244,2,2015-11-26,8.0
19245,3,2015-11-26,8.0
19246,4,2015-11-26,8.0
19247,5,2015-11-26,8.0
19248,6,2015-11-26,8.0
19249,7,2015-11-26,8.0
19250,8,2015-11-26,8.0
19251,9,2015-11-26,8.0
19252,10,2015-11-26,4.0
19253,11,2015-11-26,4.0
19254,12,2015-11-26,4.0
19255,13,2015-11-26,4.0
19256,1,2015-11-27,8.0
19257,2,2015-11-27,8.0
19258,3,2015-11-27,8.0
19259,4,2015-11-27,8.0
19260,5,2015-11-27,8.0
19261,6,2015-11-27,8.0
19262,7,2015-11-27,8.0
19263,8,2015-11-27,8.0
19264,9,2015-11-27,8.0
19265,10,2015-11-27,4.0
19266,11,2015-11-27,4.0
19267,12,2015-11-27,4.0
19268,13,2015-11-27,4.0
19269,1,2015-11-28,8.0
19270,2,2015-11-28,8.0
19271,3,2015-11-28,8.0
19272,4,2015-11-28,8.0
19273,5,2015-11-28,8.0
19274,6,2015-11-28,8.0
19275,7,2015-11-28,8.0
19276,8,2015-11-28,8.0
19277,9,2015-11-28,8.0
19278,10,2015-11-28,4.0
19279,11,2015-11-28,4.0
19280,12,2015-11-28,4.0
19281,13,2015-11-28,4.0
19282,1,2015-11-29,8.0
19283,2,2015-11-29,8.0
19284,3,2015-11-29,8.0
19285,4,2015-11-29,8.0
19286,5,2015-11-29,8.0
19287,6,2015-11-29,8.0
19288,7,2015-11-29,8.0
19289,8,2015-11-29,8.0
19290,9,2015-11-29,8.0
19291,10,2015-11-29,4.0
19292,11,2015-11-29,4.0
19293,12,2015-11-29,4.0
19294,13,2015-11-29,4.0
19295,1,2015-11-30,8.0
19296,2,2015-11-30,8.0
19297,3,2015-11-30,8.0
19298,4,2015-11-30,8.0
19299,5,2015-11-30,8.0
19300,6,2015-11-30,8.0
19301,7,2015-11-30,8.0
19302,8,2015-11-30,8.0
19303,9,2015-11-30,8.0
19304,10,2015-11-30,4.0
19305,11,2015-11-30,4.0
19306,12,2015-11-30,4.0
19307,13,2015-11-30,4.0
19308,1,2015-12-01,8.0
19309,2,2015-12-01,8.0
19310,3,2015-12-01,8.0
19311,4,2015-12-01,8.0
19312,5,2015-12-01,8.0
19313,6,2015-12-01,8.0
19314,7,2015-12-01,8.0
19315,8,2015-12-01,8.0
19316,9,2015-12-01,8.0
19317,10,2015-12-01,4.0
19318,11,2015-12-01,4.0
19319,12,2015-12-01,4.0
19320,13,2015-12-01,4.0
19321,1,2015-12-02,8.0
19322,2,2015-12-02,8.0
19323,3,2015-12-02,8.0
19324,4,2015-12-02,8.0
19325,5,2015-12-02,8.0
19326,6,2015-12-02,8.0
19327,7,2015-12-02,8.0
19328,8,2015-12-02,8.0
19329,9,2015-12-02,8.0
